tag	treeid	stemtag	spcode	quadrat	gx	gy	dbh	codes	hom	date
4103	21782	1	black cherry	Q	-90	202	7.9	M	1.3	2014-07-07
2803	21783	1	american elm	Q	-88.8	202	10.7	M	1.3	2014-07-07
4104	21784	1	black cherry	Q	-85	204.5	6.7	M	1.3	2014-07-07
2804	21785	1	pignut hickory	Q	-85	203.8	40.7	M	1.3	2014-07-07
4105	21786	1	black oak	Q	-79.8	201.9	50.5	M	1.3	2014-07-07
15555	36282	1	autumn olive	Q	-79.7	204.8	1.5	M	1.3	2014-07-07
15555	36282	2	autumn olive	Q	-79.7	204.8	1.3		1.3	2014-07-07
15555	36282	3	autumn olive	Q	-79.7	204.8	1.4		1.3	2014-07-07
2805	21787	1	pignut hickory	Q	-79.2	203	15.4	M	1.3	2014-07-07
15554	36283	1	black cherry	Q	-78.4	201	2	M	1.3	2014-07-07
4106	21788	1	black cherry	Q	-77	202.5	NA	D	1.3	2014-07-07
2806	21789	1	american elm	Q	-76.9	203	1.4	R;M	1.3	2014-07-07
4107	21790	1	black/red oak hybrid	Q	-75.9	203.9	57.1	M	1.3	2014-07-07
2807	21791	1	black cherry	Q	-74.9	203.9	11.6	M	1.3	2014-07-07
2808	21792	1	american elm	Q	-74.4	204.3	NA	D	1.3	2014-07-07
4109	21793	1	serviceberry	Q	-73.3	204.6	5	M	1.3	2014-07-07
4108	21794	1	black cherry	Q	-72.7	202	NA	D	1.3	2014-07-07
15556	36284	1	spicebush	Q	-69.4	200.6	1.8	M	1.3	2014-07-07
4110	21795	1	american elm	Q	-68.1	202.5	17.7	M	1.3	2014-07-07
15557	36285	1	american elm	Q	-67.6	203.8	3.4	M	1.3	2014-07-07
2809	21796	1	american elm	Q	-65.6	201.8	16.1	M	1.3	2014-07-07
2810	21797	1	pignut hickory	Q	-64	203	5.4	M	1.3	2014-07-07
2811	21798	1	american elm	Q	-63.4	204	6.4	M	1.3	2014-07-07
15558	36286	1	spicebush	Q	-62.3	203.1	1.5	M	1.3	2014-07-07
4111	21799	1	american elm	Q	-61.8	203.6	4.3	M	1.3	2014-07-07
4112	21800	1	american elm	Q	-61.2	204.1	12	M	1.3	2014-07-07
15559	36287	1	spicebush	Q	-59.6	204	1.2	M	1.3	2014-07-07
15560	36288	1	spicebush	Q	-55	202.5	1.3	M	1.3	2014-07-07
15560	36288	2	spicebush	Q	-55	202.5	1		1.3	2014-07-07
15511	36289	1	spicebush	Q	-51.1	200.7	1.1	M	1.3	2014-07-07
2812	21801	1	american elm	Q	-51	203	6.3	M	1.3	2014-07-07
4113	21802	1	black cherry	Q	-49.9	201.5	35.6	M	1.3	2014-07-07
2813	21803	1	american elm	Q	-49	203.8	8.4	M	1.3	2014-07-07
2815	21804	1	american elm	Q	-48.7	205.2	5.5	M	1.3	2014-07-07
2814	21805	1	american elm	Q	-48.7	205.4	19	M	1.3	2014-07-07
4115	21806	1	american elm	Q	-48.5	203	24	M	1.3	2014-07-07
4114	21807	1	american elm	Q	-45	201.8	8.2	M	1.3	2014-07-07
4116	21808	1	american elm	Q	-42.8	204	5.8	M	1.3	2014-07-07
2816	21809	1	american elm	Q	-39.5	203.5	NA	S;D	1.3	2014-07-07
15512	36290	1	spicebush	Q	-39.2	202.6	2.8	M	1.3	2014-07-07
4117	21810	1	american elm	Q	-37.5	204	4.8	M	1.3	2014-07-07
4118	21811	1	american elm	Q	-36	203.6	5.3	M	1.3	2014-07-07
15513	36291	1	american elm	Q	-33.6	203.8	2.7	M	1.3	2014-07-07
2817	21812	1	american elm	Q	-32	204.1	5.5	M	1.3	2014-07-07
2818	21813	1	american elm	Q	-30.4	204.3	23.9	M	1.3	2014-07-07
4119	21814	1	american elm	Q	-30.3	203	11.8	M	1.3	2014-07-07
2819	21815	1	sugar maple	Q	-26.1	202.5	21.2	M	1.3	2014-07-07
4120	21816	1	red maple	Q	-25.2	204	15.8	M	1.3	2014-07-07
15514	36292	1	american elm	Q	-25.1	202.7	4.4	M	1.3	2014-07-07
4121	21817	1	american elm	Q	-19.9	204.9	7.9	M	1.3	2014-07-07
2820	21818	1	red maple	Q	-19.6	203.8	36.6	M	1.3	2014-07-07
2821	21819	1	american elm	Q	-15	204.8	3.5	M	1.3	2014-07-07
4122	21820	1	american elm	Q	-14.6	203	4.8	M	1.3	2014-07-07
4123	21821	1	red maple	Q	-11.8	203	24.7	M	1.3	2014-07-07
4124	21822	1	red maple	Q	-11.1	203.5	NA	S;D	1.3	2014-07-07
2822	21823	1	red maple	Q	-6.8	203	NA	S;D	1.3	2014-07-07
4125	21824	1	red maple	Q	-5.8	203.1	NA	D	1.3	2014-07-07
4126	21825	1	red maple	Q	0	204.5	13.9	M	1.3	2014-07-07
4692	22511	1	black cherry	Q	-50	300	7.3	M	1.3	2014-07-09
4693	22512	1	black cherry	Q	-41.1	300	NA	S;D	1.3	2014-07-09
4694	22513	1	black cherry	Q	-40	300	NA	S;D	1.3	2014-07-09
15722	36429	1	autumn olive	Q	-38.8	297.7	1.3	M	1.3	2014-07-09
4695	22514	1	black cherry	Q	-36.3	300	7	M	1.3	2014-07-09
4696	22515	1	black cherry	Q	-26.7	299.5	11.3	M	1.3	2014-07-09
3808	22516	1	black cherry	Q	-25.7	297	10.3	M	1.3	2014-07-09
15721	36430	1	autumn olive	Q	-20.2	297.7	2.4	M	1.3	2014-07-09
3809	22517	1	black cherry	Q	-17	296	26.8	M	1.3	2014-07-09
4697	22518	1	black cherry	Q	-16.8	299	8.1	M	1.3	2014-07-09
15719	22519	1	black cherry	Q	-15.9	295.2	6.1	M	1.3	2014-07-09
4698	22520	1	black cherry	Q	-14.2	297.8	7.1	M	1.3	2014-07-09
4699	22521	1	black cherry	Q	-12	299.3	8.3	M	1.3	2014-07-09
15720	36431	1	spicebush	Q	-9.6	299.7	2.6	M	1.3	2014-07-09
3811	22522	1	black cherry	Q	-8.5	297.5	8.9	M	1.3	2014-07-09
4700	22523	1	black cherry	Q	-8	299.5	12.8	M	1.3	2014-07-09
3812	22524	1	black cherry	Q	-5.6	295.7	18.5	M	1.3	2014-07-09
4901	22525	1	black cherry	Q	0	295	4.1	M	1.3	2014-07-09
4670	22526	1	black cherry	Q	-32.9	294	5.7	M	1.3	2014-07-09
4672	22527	1	serviceberry	Q	-32	294.8	5	M	1.3	2014-07-09
4671	22528	1	black cherry	Q	-30.4	293.9	NA	S;D	1.3	2014-07-09
4674	22529	1	black cherry	Q	-28.7	292.1	13.5	M	1.3	2014-07-09
4797	22530	1	black cherry	Q	-27.4	290.9	NA	D	1.3	2014-07-09
4675	22531	1	black cherry	Q	-27.1	291.7	6.9	M	1.3	2014-07-09
15711	36432	1	autumn olive	Q	-25.7	290.9	2.2	M	1.3	2014-07-09
4676	22532	1	black cherry	Q	-22.3	294.8	1.6	R;M	1.3	2014-07-09
4677	22533	1	black cherry	Q	-22.3	292.1	6	M	1.3	2014-07-09
4676	22532	2	black cherry	Q	-22.3	294.8	1.4		1.3	2014-07-09
4676	22532	3	black cherry	Q	-22.3	294.8	1.3		1.3	2014-07-09
4678	22534	1	pignut hickory	Q	-22.2	290.8	52.7	M	1.3	2014-07-09
4679	22535	1	black cherry	Q	-21	290.9	1.3	R;M	1.3	2014-07-09
4679	22535	2	black cherry	Q	-21	290.9	1		1.3	2014-07-09
4679	22535	3	black cherry	Q	-21	290.9	1		1.3	2014-07-09
4680	22536	1	black cherry	Q	-20.8	293.7	6.6	M	1.3	2014-07-09
15718	36433	1	black cherry	Q	-19.6	294.3	1.8	M	1.3	2014-07-09
4681	22537	1	black cherry	Q	-18.2	290.7	NA	D	1.3	2014-07-09
4682	22538	1	black cherry	Q	-14.6	290	6.5	M	1.3	2014-07-09
4683	22539	1	black cherry	Q	-12.3	290	NA	D	1.3	2014-07-09
15706	36434	1	black cherry	Q	-10.7	290	1	M	1.3	2014-07-09
4684	22540	1	black cherry	Q	-10.7	290.1	9.8	M	1.3	2014-07-09
4685	22541	1	black cherry	Q	-10.5	291.2	9	M	1.3	2014-07-09
15707	36435	1	autumn olive	Q	-7	291.2	2.4	M	1.3	2014-07-09
4686	22542	1	black cherry	Q	-6.8	290.2	NA	D	1.3	2014-07-09
3813	22543	1	black cherry	Q	-5	292.5	11	M	1.3	2014-07-09
3814	22544	1	black cherry	Q	-2.7	293.8	10.1	M	1.3	2014-07-09
4689	22545	1	black cherry	Q	-1.9	290	NA	D	1.3	2014-07-09
3815	22546	1	black cherry	Q	-1.9	294.4	8.2	M	1.3	2014-07-09
4134	21826	1	shagbark hickory	Q	-98	216.2	48.5	M	1.3	2014-07-07
4135	21827	1	shagbark hickory	Q	-96.6	215	NA	D	1.3	2014-07-07
4136	21828	1	pignut hickory	Q	-95.3	219	9.3	M	1.3	2014-07-07
15522	36293	1	serviceberry	Q	-94.8	216.4	2.5	M	1.3	2014-07-07
15521	36294	1	serviceberry	Q	-92.9	219.1	2.9	M	1.3	2014-07-07
4137	21829	1	shagbark hickory	Q	-92.6	220	30.3	M	1.3	2014-07-07
4138	21830	1	black cherry	Q	-87.8	216.5	7.3	M	1.3	2014-07-07
4139	21831	1	black cherry	Q	-86.4	217.3	9.2	M	1.3	2014-07-07
15523	36295	1	autumn olive	Q	-85.2	215.2	3.7	M	1.3	2014-07-07
15523	36295	2	autumn olive	Q	-85.2	215.2	1.1		1.3	2014-07-07
4140	21832	1	black cherry	Q	-80.6	218.6	15.4	M	1.3	2014-07-07
15524	36296	1	autumn olive	Q	-79.4	217.2	1.2	M	1.3	2014-07-07
15524	36296	2	autumn olive	Q	-79.4	217.2	1.1		1.3	2014-07-07
4141	21833	1	black oak	Q	-78.8	215.8	NA	S;D	1.3	2014-07-07
4142	21834	1	pignut hickory	Q	-76	217.2	15.6	M	1.3	2014-07-07
4143	21835	1	pignut hickory	Q	-75.3	215.8	24.7	M	1.3	2014-07-07
15525	36297	1	autumn olive	Q	-72.2	217	2.8	M	1.3	2014-07-07
4144	21836	1	black cherry	Q	-69.8	219	16.9	M	1.3	2014-07-07
4145	21837	1	black cherry	Q	-69.2	220	NA	D	1.3	2014-07-07
4146	21838	1	black cherry	Q	-67.2	220	6.1	M	1.3	2014-07-07
4147	21839	1	black cherry	Q	-67.2	218.3	12.9	M	1.3	2014-07-07
4148	21840	1	pignut hickory	Q	-66.5	217.4	25.8	M	1.3	2014-07-07
4149	21841	1	black cherry	Q	-62.9	220	12.9	M	1.3	2014-07-07
15527	36298	1	spicebush	Q	-62	220	1.1	M	1.3	2014-07-07
4151	21842	1	american elm	Q	-60.9	215.9	10.6	M	1.3	2014-07-07
4150	21843	1	black cherry	Q	-60.1	219	13.4	M	1.3	2014-07-07
15526	36299	1	autumn olive	Q	-59.7	216.3	2.4	M	1.3	2014-07-07
4152	21844	1	white oak	Q	-57	218.5	74.5	M	1.3	2014-07-07
4153	21845	1	american elm	Q	-56.7	215.8	6.1	M	1.3	2014-07-07
4154	21846	1	american elm	Q	-56	216.4	10.7	M	1.3	2014-07-07
4157	21847	1	pignut hickory	Q	-53.9	219.9	21.1	M	1.3	2014-07-07
4156	21848	1	black cherry	Q	-53.7	218.9	7.2	M	1.3	2014-07-07
4155	21849	1	american elm	Q	-53.5	218.5	3.8	M	1.3	2014-07-07
4158	21850	1	american elm	Q	-50.2	219.8	14.7	M	1.3	2014-07-07
4160	21851	1	american elm	Q	-49.1	219	5.1	M	1.3	2014-07-07
4159	21852	1	american elm	Q	-49	220	21.1	M	1.3	2014-07-07
4161	21853	1	american elm	Q	-48	219.5	17.4	M	1.3	2014-07-07
15528	36300	1	black cherry	Q	-47.5	217.5	2.3	M	1.3	2014-07-07
4162	21854	1	american elm	Q	-46.7	219.7	5.1	M	1.3	2014-07-07
4163	21855	1	pignut hickory	Q	-46.6	217.5	12.2	M	1.3	2014-07-07
15529	36301	1	american elm	Q	-44.9	219.1	2.5	M	1.3	2014-07-07
16044	36302	1	autumn olive	Q	-43.7	219.9	1.8	M	1.3	2014-07-07
4164	21856	1	american elm	Q	-43.4	218.5	9	M	1.3	2014-07-07
16043	36303	1	spicebush	Q	-42.8	217.7	3.9	M	1.3	2014-07-07
8659	21857	1	american basswood	Q	-39.6	219.7	7.6	M	1.3	2014-07-07
8659	21857	2	american basswood	Q	-39.6	219.7	6.9		1.3	2014-07-07
8659	21857	3	american basswood	Q	-39.6	219.7	6.2		1.3	2014-07-07
8659	21857	4	american basswood	Q	-39.6	219.7	2.8		1.3	2014-07-07
8659	21857	5	american basswood	Q	-39.6	219.7	4.8		1.3	2014-07-07
8659	21857	6	american basswood	Q	-39.6	219.7	7		1.3	2014-07-07
8659	21857	7	american basswood	Q	-39.6	219.7	4.6		1.3	2014-07-07
8659	21857	8	american basswood	Q	-39.6	219.7	3.5		1.3	2014-07-07
8659	21857	9	american basswood	Q	-39.6	219.7	4.1		1.3	2014-07-07
8659	21857	10	american basswood	Q	-39.6	219.7	4		1.3	2014-07-07
8659	21857	11	american basswood	Q	-39.6	219.7	2.8		1.3	2014-07-07
8659	21857	12	american basswood	Q	-39.6	219.7	3.3		1.3	2014-07-07
8659	21857	13	american basswood	Q	-39.6	219.7	2.1		1.3	2014-07-07
8659	21857	14	american basswood	Q	-39.6	219.7	2.1		1.3	2014-07-07
8659	21857	15	american basswood	Q	-39.6	219.7	2.1		1.3	2014-07-07
8659	21857	16	american basswood	Q	-39.6	219.7	2.4		1.3	2014-07-07
8659	21857	17	american basswood	Q	-39.6	219.7	6.1		1.3	2014-07-07
8657	36304	1	american elm	Q	-38	218.5	10.9	M	1.3	2014-07-07
4165	21858	1	black cherry	Q	-38	219.5	81.5	M	1.3	2014-07-07
16042	36305	1	sassafras	Q	-31.2	219.7	5	M	1.3	2014-07-07
4166	21859	1	pignut hickory	Q	-30.7	218.6	19.1	M	1.3	2014-07-07
16041	36306	1	elderberry	Q	-30	217.6	1.4	M	1.3	2014-07-07
16041	36306	2	elderberry	Q	-30	217.6	1		1.3	2014-07-07
4231	21860	1	pignut hickory	Q	-24.3	215.9	17.6	M	1.3	2014-07-07
2851	21861	1	red maple	Q	-23.4	217	14.3	M	1.3	2014-07-07
2852	21862	1	american elm	Q	-22.5	217	4.1	M	1.3	2014-07-07
2850	21863	1	american elm	Q	-21.3	217	3.5	M	1.3	2014-07-07
4232	21864	1	red maple	Q	-21.2	219.3	17.1	M	1.3	2014-07-07
4233	21865	1	american elm	Q	-17.4	219.8	11.7	M	1.3	2014-07-07
2849	21866	1	red maple	Q	-14	215.9	24.5	M	1.3	2014-07-07
4234	21867	1	red maple	Q	-12	216.4	22.8	M	1.3	2014-07-07
16040	36307	1	american elm	Q	-11.6	215.9	3.7	M	1.3	2014-07-07
2848	21868	1	black cherry	Q	-2	219.6	NA	D	1.3	2014-07-07
4235	21869	1	pignut hickory	Q	-100	214	NA	D	1.3	2014-07-07
4254	21870	1	white oak	Q	-99.9	214	10.5	M	1.3	2014-07-07
16020	36308	1	autumn olive	Q	-99.3	210.8	1.4	M	1.3	2014-07-07
16020	36308	2	autumn olive	Q	-99.3	210.8	1.2		1.3	2014-07-07
2828	21871	1	pignut hickory	Q	-98.9	214.8	21.7	M	1.3	2014-07-07
16021	36309	1	autumn olive	Q	-96.9	213.8	1.2	M	1.3	2014-07-07
16021	36309	2	autumn olive	Q	-96.9	213.8	1		1.3	2014-07-07
4253	21872	1	serviceberry	Q	-96.8	213.8	4.5	M	1.3	2014-07-07
16022	36310	1	autumn olive	Q	-95.9	214.7	1.2	M	1.3	2014-07-07
2829	21873	1	pignut hickory	Q	-95.9	214	37.7	M	1.3	2014-07-07
16022	36310	2	autumn olive	Q	-95.9	214.7	1.2		1.3	2014-07-07
2830	21874	1	black cherry	Q	-92.8	212.9	NA	S;D	1.3	2014-07-07
4252	21875	1	black cherry	Q	-91	212.6	5.7	M	1.3	2014-07-07
2831	21876	1	pignut hickory	Q	-90.3	214.8	14.2	M	1.3	2014-07-07
16023	36311	1	serviceberry	Q	-89.5	212.2	3.7	M	1.3	2014-07-07
16024	36312	1	autumn olive	Q	-88.2	214.4	1.3	M	1.3	2014-07-07
4251	21877	1	black cherry	Q	-86.5	211.1	13.7	M	1.3	2014-07-07
2833	21878	1	black cherry	Q	-81.9	213.8	NA	D	1.3	2014-07-07
16025	36313	1	autumn olive	Q	-81.8	212.9	2.5	M	1.3	2014-07-07
16025	36313	2	autumn olive	Q	-81.8	212.9	1.1		1.3	2014-07-07
2832	21879	1	black cherry	Q	-81.3	215	9.3	M	1.3	2014-07-07
16026	36314	1	autumn olive	Q	-80.9	212.1	1.4	M	1.3	2014-07-07
4250	21880	1	american elm	Q	-80.5	211.3	7.4	M	1.3	2014-07-07
2834	21881	1	black cherry	Q	-79	212.5	NA	D	1.3	2014-07-07
4249	21882	1	black cherry	Q	-78.1	211.1	6.9	M	1.3	2014-07-07
16027	36315	1	autumn olive	Q	-75.2	212.1	1.1	M	1.3	2014-07-07
16027	36315	2	autumn olive	Q	-75.2	212.1	1.1		1.3	2014-07-07
16027	36315	3	autumn olive	Q	-75.2	212.1	1		1.3	2014-07-07
4248	21883	1	american elm	Q	-74.6	210	8.1	M	1.3	2014-07-07
4247	21884	1	black cherry	Q	-72	211.9	4.5	M	1.3	2014-07-07
16028	36316	1	spicebush	Q	-71.6	211.5	1.2	M	1.3	2014-07-07
2836	21885	1	pignut hickory	Q	-69.6	211.9	14	M	1.3	2014-07-07
16029	36317	1	spicebush	Q	-69.5	213.4	1.6	M	1.3	2014-07-07
2835	21886	1	pignut hickory	Q	-69.5	213	17	M	1.3	2014-07-07
16029	36317	2	spicebush	Q	-69.5	213.4	1.5		1.3	2014-07-07
2837	21887	1	american elm	Q	-61.5	213.8	6.6	M	1.3	2014-07-07
16030	36318	1	spicebush	Q	-60.8	213.5	1.4	M	1.3	2014-07-07
2838	21888	1	black cherry	Q	-60.3	214.1	25.4	M	1.3	2014-07-07
16031	36319	1	spicebush	Q	-59.5	211.3	1.7	M	1.3	2014-07-07
4246	21889	1	american elm	Q	-57.4	212.4	4.7	M	1.3	2014-07-07
16032	36320	1	american elm	Q	-57.3	211.8	2.1	M	1.3	2014-07-07
2839	21890	1	american elm	Q	-56.7	214.8	14.5	M	1.3	2014-07-07
16033	36321	1	american basswood	Q	-56.2	211.2	1	M	1.3	2014-07-07
4245	21891	1	american elm	Q	-55.9	211.7	7.2	M	1.3	2014-07-07
4244	21892	1	american elm	Q	-55	212.9	9.4	M	1.3	2014-07-07
16034	36322	1	spicebush	Q	-54.5	211.1	1.5	M	1.3	2014-07-07
16034	36322	2	spicebush	Q	-54.5	211.1	1.3		1.3	2014-07-07
16035	36323	1	autumn olive	Q	-53.8	209.8	2.3	M	1.3	2014-07-07
2840	21893	1	american elm	Q	-53.5	214.1	8.4	M	1.3	2014-07-07
16037	36324	1	autumn olive	Q	-51.8	213.5	1.1	M	1.3	2014-07-07
16036	36325	1	american elm	Q	-51.8	211	3.1	M	1.3	2014-07-07
4243	21894	1	american elm	Q	-51.8	212.9	7.6	M	1.3	2014-07-07
2841	21895	1	pignut hickory	Q	-51.8	214.9	15.9	M	1.3	2014-07-07
16037	36324	2	autumn olive	Q	-51.8	213.5	1.1		1.3	2014-07-07
4242	21896	1	american elm	Q	-49	212.8	6.4	M	1.3	2014-07-07
2842	21897	1	american elm	Q	-48	214	5.2	M	1.3	2014-07-07
4241	21898	1	american elm	Q	-48	210.9	11.7	M	1.3	2014-07-07
4240	21899	1	american elm	Q	-44.9	210	6	M	1.3	2014-07-07
2843	21900	1	pignut hickory	Q	-43.8	214.9	13.7	M	1.3	2014-07-07
2844	21901	1	american elm	Q	-43.7	210	4.3	M	1.3	2014-07-07
2845	21902	1	american elm	Q	-41.8	210	NA	S;D	1.3	2014-07-07
16038	36326	1	spicebush	Q	-40.7	213.5	1.1	M	1.3	2014-07-07
4239	21903	1	american elm	Q	-40	210	10.8	M	1.3	2014-07-07
4238	21904	1	american elm	Q	-35.2	211	10.2	M	1.3	2014-07-07
4237	21905	1	pignut hickory	Q	-33.7	214.4	25	M	1.3	2014-07-07
2846	21906	1	pignut hickory	Q	-31.8	210	NA	S;D	1.3	2014-07-07
4236	21907	1	pignut hickory	Q	-31.1	213.9	4.4	M	1.3	2014-07-07
2847	21908	1	red maple	Q	-13.8	214	18.5	M	1.3	2014-07-07
16039	36327	1	autumn olive	Q	-1.1	213.7	1.3	M	1.3	2014-07-07
4167	21909	1	black cherry	Q	-100	230	NA	D	1.3	2014-07-07
4170	21910	1	black cherry	Q	-97.5	226.8	7.1	M	1.3	2014-07-07
4171	21911	1	black cherry	Q	-96.3	225.6	5	M	1.3	2014-07-07
4168	21912	1	serviceberry	Q	-96.3	229.8	7.9	M	1.3	2014-07-07
4169	21913	1	black cherry	Q	-95.3	229.5	11.4	M	1.3	2014-07-07
4172	21914	1	black cherry	Q	-94.4	226.4	8.5	M	1.3	2014-07-07
4175	21915	1	serviceberry	Q	-93	225.1	6.6	M	1.3	2014-07-07
4173	21916	1	black cherry	Q	-92.4	229.2	NA	D	1.3	2014-07-07
4174	21917	1	black cherry	Q	-91.7	228.2	6.6	M	1.3	2014-07-07
4176	21918	1	black cherry	Q	-89.7	229.5	14.3	M	1.3	2014-07-07
4177	21919	1	serviceberry	Q	-89.6	229.5	6.2	M	1.3	2014-07-07
4180	21920	1	black cherry	Q	-89.2	227.8	NA	S;D	1.3	2014-07-07
4178	21921	1	black oak	Q	-88.6	229.5	57.5	M	1.3	2014-07-07
4179	21922	1	black cherry	Q	-88.5	229.9	17.3	M	1.3	2014-07-07
4181	21923	1	black cherry	Q	-88.4	226	4.6	M	1.3	2014-07-07
4182	21924	1	pignut hickory	Q	-84	229.9	11.1	M	1.3	2014-07-07
4185	21925	1	black cherry	Q	-81.5	225.8	12.5	M	1.3	2014-07-07
4184	21926	1	black cherry	Q	-81	228.2	6.9	M	1.3	2014-07-07
4183	21927	1	black cherry	Q	-80.7	229.5	NA	S;D	1.3	2014-07-07
4186	21928	1	black cherry	Q	-78.1	226.9	7.4	M	1.3	2014-07-07
4187	21929	1	black cherry	Q	-77.5	229	8.2	M	1.3	2014-07-07
4188	21930	1	black cherry	Q	-75	229.8	NA	S;D	1.3	2014-07-07
4189	21931	1	black cherry	Q	-72.7	230	9.9	M	1.3	2014-07-07
4190	21932	1	black cherry	Q	-70	228.5	12.3	M	1.3	2014-07-07
4191	21933	1	black cherry	Q	-69.7	230	8.8	M	1.3	2014-07-07
4192	21934	1	black cherry	Q	-64.4	226	10	M	1.3	2014-07-07
15531	36328	1	autumn olive	Q	-64.1	225.8	1	M	1.3	2014-07-07
15530	36329	1	black cherry	Q	-63.6	228	3.7	M	1.3	2014-07-07
4193	21935	1	black cherry	Q	-63.6	228.4	6.8	M	1.3	2014-07-07
4194	21936	1	black cherry	Q	-63.6	229.8	22.5	M	1.3	2014-07-07
4195	21937	1	black oak	Q	-62.5	225.3	64	M	1.3	2014-07-07
4196	21938	1	black cherry	Q	-61.7	225.3	24.8	M	1.3	2014-07-07
15532	36330	1	autumn olive	Q	-61.1	226.2	2.3	M	1.3	2014-07-07
15533	36331	1	autumn olive	Q	-58.6	227.6	1.8	M	1.3	2014-07-07
4197	21939	1	black cherry	Q	-58	228.3	8.8	M	1.3	2014-07-07
4200	21940	1	black cherry	Q	-56.7	225.3	13.2	M	1.3	2014-07-07
4198	21941	1	pignut hickory	Q	-56.1	229.8	27.7	M	1.3	2014-07-07
15534	36332	1	autumn olive	Q	-55.1	229.9	1.8	M	1.3	2014-07-07
15534	36332	2	autumn olive	Q	-55.1	229.9	1.4		1.3	2014-07-07
4199	21942	1	black cherry	Q	-55	228.6	11.3	M	1.3	2014-07-07
2688	21943	1	black cherry	Q	-52	230	11.7	M	1.3	2014-07-07
2690	21944	1	pignut hickory	Q	-50.2	229.6	7.1	M	1.3	2014-07-07
2691	21945	1	black cherry	Q	-50.2	228.9	10.2	M	1.3	2014-07-07
2689	21946	1	sassafras	Q	-50.2	229.8	27.2	M	1.3	2014-07-07
2692	21947	1	american elm	Q	-49.4	228.9	16.8	M	1.3	2014-07-07
2693	21948	1	black cherry	Q	-49.3	228.5	NA	S;D	1.3	2014-07-07
2694	21949	1	flowering dogwood	Q	-49.1	225	8.2	M	1.3	2014-07-07
2695	21950	1	pignut hickory	Q	-45.9	228.7	10.2	M	1.3	2014-07-07
16061	36333	1	autumn olive	Q	-43.6	225.6	1.2	M	1.3	2014-07-07
4326	21951	1	pignut hickory	Q	-42.8	226.7	16.2	M	1.3	2014-07-07
2887	21952	1	american elm	Q	-42.7	228.2	4.7	M	1.3	2014-07-07
4325	21953	1	pignut hickory	Q	-42.7	228.1	32.8	M	1.3	2014-07-07
2886	21954	1	american elm	Q	-35.5	229.6	5.4	M	1.3	2014-07-07
4324	21955	1	american elm	Q	-35.5	230	10.7	M	1.3	2014-07-07
8871	21956	1	red maple	Q	-35	228.5	20.3	M	1.3	2014-07-07
2884	21957	1	red maple	Q	-34.5	227.1	24.6	M	1.3	2014-07-07
16060	36334	1	american elm	Q	-33.5	228.3	4.2	M	1.3	2014-07-07
4323	21958	1	red maple	Q	-31	228.9	14.6	M	1.3	2014-07-07
2883	21959	1	red maple	Q	-29.2	230	24.4	M	1.3	2014-07-07
4322	21960	1	black cherry	Q	-27.6	228	63.6	M	1.3	2014-07-07
2882	21961	1	american elm	Q	-25.3	229.5	4.6	M	1.3	2014-07-07
4321	21962	1	white oak	Q	-25.3	225.1	35.3	M	1.3	2014-07-07
2881	21963	1	red maple	Q	-21.7	228.5	17.5	M	1.3	2014-07-07
4320	21964	1	black cherry	Q	-20.5	228.5	58.3	M	1.3	2014-07-07
2880	21965	1	red maple	Q	-19	230	NA	S;D	1.3	2014-07-07
2879	21966	1	red maple	Q	-17.5	228	13.7	M	1.3	2014-07-07
2878	21967	1	red maple	Q	-12.8	230	14.6	M	1.3	2014-07-07
4319	21968	1	pignut hickory	Q	-12.3	225	17	M	1.3	2014-07-07
4318	21969	1	white oak	Q	-9.9	229	19.7	M	1.3	2014-07-07
2877	21970	1	red maple	Q	-8.7	230	13	M	1.3	2014-07-07
16059	36335	1	red maple	Q	-6.9	227	2.3	M	1.3	2014-07-07
4317	21971	1	red maple	Q	-0.2	225.1	11.7	M	1.3	2014-07-07
2853	21972	1	black cherry	Q	-99.5	221.9	NA	D	1.3	2014-07-07
4301	21973	1	serviceberry	Q	-99	223.8	5.8	M	1.3	2014-07-07
2854	21974	1	black cherry	Q	-90.9	220.5	NA	D	1.3	2014-07-07
4302	21975	1	black cherry	Q	-89.7	222.9	5	M	1.3	2014-07-07
16045	36336	1	autumn olive	Q	-87	220	1.6	M	1.3	2014-07-07
4303	21976	1	black cherry	Q	-86.4	224.9	24.6	M	1.3	2014-07-07
2855	21977	1	black cherry	Q	-86.3	221.5	6.2	M	1.3	2014-07-07
2856	21978	1	black cherry	Q	-86.3	221	11.8	M	1.3	2014-07-07
4304	21979	1	black cherry	Q	-84.7	223.3	NA	S;D	1.3	2014-07-07
4305	21980	1	black cherry	Q	-82.7	222.4	12.8	M	1.3	2014-07-07
2857	21981	1	black cherry	Q	-82.4	220.1	11.7	M	1.3	2014-07-07
4306	21982	1	black cherry	Q	-81.7	221.9	10.8	M	1.3	2014-07-07
2858	21983	1	black cherry	Q	-80.6	220.3	9.8	M	1.3	2014-07-07
2859	21984	1	black cherry	Q	-77.5	222.5	16.9	M	1.3	2014-07-07
4307	21985	1	pignut hickory	Q	-72.7	224.9	25.6	M	1.3	2014-07-07
16046	36337	1	autumn olive	Q	-69.5	223.6	3.2	M	1.3	2014-07-07
16046	36337	2	autumn olive	Q	-69.5	223.6	2		1.3	2014-07-07
16046	36337	3	autumn olive	Q	-69.5	223.6	1.6		1.3	2014-07-07
