tag	treeid	stemtag	spcode	quadrat	gx	gy	dbh	codes	hom	date
3607	23240	1	black cherry	R	-16.2	374	3.2	M	1.3	2008-07-01
3609	23241	1	black cherry	R	-15.7	370.6	4.9	M	1.3	2008-07-01
3610	23242	1	pignut hickory	R	-15.1	372	4.8	M	1.3	2008-07-01
3611	23243	1	black cherry	R	-13.5	371.9	6	M	1.3	2008-07-01
3612	23244	1	black cherry	R	-12.5	371.8	6.9	M	1.3	2008-07-01
3613	23245	1	black oak	R	-11.6	373.4	38.7	M	1.3	2008-07-01
3614	23246	1	black cherry	R	-11.6	371.5	4.5	M	1.3	2008-07-01
3617	23247	1	black cherry	R	-11.5	370.8	3.2	M	1.3	2008-07-01
3616	23248	1	black cherry	R	-11.4	371	5.6	M	1.3	2008-07-01
3615	23249	1	witch hazel	R	-11.3	373.7	4.8	M	1.3	2008-07-01
3618	23250	1	white oak	R	-7.7	370.8	38.4	M	1.3	2008-07-01
3746	23251	1	white oak	R	-6.7	372.2	29.3	M	1.3	2008-07-01
3747	23252	1	witch hazel	R	-5.7	371.9	4.2	M	1.3	2008-07-01
3748	23253	1	black cherry	R	-5.1	372.2	4.4	M	1.3	2008-07-01
3749	23254	1	red maple	R	-5	371.8	6.6	M	1.3	2008-07-01
3750	23255	1	black cherry	R	-4.4	371.9	3.6	M	1.3	2008-07-01
3619	23256	1	witch hazel	R	-3.1	370.4	4	M	1.3	2008-07-01
3751	23257	1	black oak	R	-2.4	373.8	44.6	M	1.3	2008-07-01
3752	23258	1	witch hazel	R	-2.3	373.8	3.9	M	1.3	2008-07-01
3622	23259	1	black cherry	R	-1.3	375	3.8	M	1.3	2008-07-01
3620	23260	1	serviceberry	R	-1	370.3	5.4	M	1.3	2008-07-01
3621	23261	1	black cherry	R	-0.2	371.1	6.1	M	1.3	2008-07-01
3836	23262	1	pignut hickory	R	-100	390	41.6	M	1.3	2008-07-01
3837	23263	1	black cherry	R	-98	389.9	8	M	1.3	2008-07-01
3623	23264	1	black cherry	R	-96.5	388.7	7.4	M	1.3	2008-07-01
3624	23265	1	black cherry	R	-96.4	385.9	12.5	M	1.3	2008-07-01
3838	23266	1	black cherry	R	-91.7	387.5	6.6	M	1.3	2008-07-01
3839	23267	1	black cherry	R	-89.8	388.2	6.7	M	1.3	2008-07-01
3625	23268	1	witch hazel	R	-88.5	386.2	5.7	M	1.3	2008-07-01
3626	23269	1	black cherry	R	-87.6	386.8	11.3	M	1.3	2008-07-01
3655	23270	1	pignut hickory	R	-86.3	388.8	16.8	M	1.3	2008-07-01
3841	23271	1	black cherry	R	-85	385.5	6.1	M	1.3	2008-07-01
3842	23272	1	black cherry	R	-83.3	388	12	M	1.3	2008-07-01
3627	23273	1	black cherry	R	-81.9	388.4	6	M	1.3	2008-07-01
3844	23274	1	pignut hickory	R	-78.9	389.9	21	M	1.3	2008-07-01
3843	23275	1	black cherry	R	-78.6	389.6	7.3	M	1.3	2008-07-01
3845	23276	1	black cherry	R	-76.4	389.5	6.6	M	1.3	2008-07-01
3628	23277	1	sassafras	R	-75.5	387.4	14.4	AL;M	1.3	2008-07-01
3846	23278	1	black oak	R	-73	388.8	57.9	M	1.3	2008-07-01
3847	23279	1	black cherry	R	-70.4	386.2	4.9	M	1.3	2008-07-01
3629	23280	1	black oak	R	-68.4	388.8	29.4	M	1.3	2008-07-01
3848	23281	1	black oak	R	-66.8	387.5	60.4	M	1.3	2008-07-01
3631	23282	1	black cherry	R	-66.2	390	13.6	M	1.3	2008-07-01
3849	23283	1	black oak	R	-66.2	386.4	57.7	M	1.3	2008-07-01
3630	23284	1	black oak	R	-65.5	385.1	49.5	M	1.3	2008-07-01
3850	23285	1	black cherry	R	-63.3	387.8	5.8	M	1.3	2008-07-01
3852	23286	1	white oak	R	-57.2	387.6	10.6	M	1.3	2008-07-01
3853	23287	1	sassafras	R	-56.8	387.5	10.7	M	1.3	2008-07-01
3632	23288	1	black cherry	R	-55.6	386.7	7.9	M	1.3	2008-07-01
3856	23289	1	white oak	R	-49.8	390	7.5	M	1.3	2008-07-01
3855	23290	1	sassafras	R	-47.7	388	6.3	M	1.3	2008-07-01
3854	23291	1	black oak	R	-47.7	388.7	15.2	M	1.3	2008-07-01
3857	23292	1	sassafras	R	-47.5	389.6	5.8	M	1.3	2008-07-01
3858	23293	1	sassafras	R	-47	389.2	8.6	M	1.3	2008-07-01
3633	23294	1	red maple	R	-47	385.5	9.7	M	1.3	2008-07-01
3634	23295	1	sassafras	R	-45.4	388.1	10.3	M	1.3	2008-07-01
3859	23296	1	black oak	R	-41.7	388.4	11.5	M	1.3	2008-07-01
3635	23297	1	white oak	R	-39.9	386.1	6.8	M	1.3	2008-07-01
3860	23298	1	black oak	R	-35	389.2	37.3	M	1.3	2008-07-01
3861	23299	1	black oak	R	-29.8	386.8	28.4	M	1.3	2008-07-01
3636	23300	1	autumn olive	R	-28.9	386.7	4.9	M	1.3	2008-07-01
3637	23301	1	autumn olive	R	-26.7	386.1	3.3	M	1.3	2008-07-01
3862	23302	1	black cherry	R	-22.6	386	6.2	M	1.3	2008-07-01
3863	23303	1	black oak	R	-17.4	385.5	55	M	1.3	2008-07-01
3638	23304	1	red maple	R	-11.6	388.1	13.9	M	1.3	2008-07-01
3639	23305	1	red maple	R	-10.6	389.8	7.3	M	1.3	2008-07-01
3864	23306	1	pignut hickory	R	-10.2	386	7	M	1.3	2008-07-01
3865	23307	1	black cherry	R	-9.4	385.7	3.6	M	1.3	2008-07-01
3866	23308	1	black cherry	R	-9.4	387.3	4.7	M	1.3	2008-07-01
3640	23309	1	serviceberry	R	-8.3	389.3	5.5	M	1.3	2008-07-01
3867	23310	1	witch hazel	R	-6.8	387.1	5.5	M	1.3	2008-07-01
3641	23311	1	witch hazel	R	-3.6	389.2	6.3	M	1.3	2008-07-01
3753	23312	1	white oak	R	-99.3	384	67.4	M	1.3	2008-07-01
3754	23313	1	black cherry	R	-98.1	383.2	5.6	M	1.3	2008-07-01
3755	23314	1	pignut hickory	R	-95.9	383.5	12.8	M	1.3	2008-07-01
3756	23315	1	black cherry	R	-93.3	384.9	3.8	M	1.3	2008-07-01
3757	23316	1	black cherry	R	-89.9	383.7	8	M	1.3	2008-07-01
3758	23317	1	white oak	R	-88.2	382.2	51.7	M	1.3	2008-07-01
3759	23318	1	sassafras	R	-88.1	380.8	5.3	M	1.3	2008-07-01
3760	23319	1	black cherry	R	-87.1	384.8	4.1	M	1.3	2008-07-01
3761	23320	1	black cherry	R	-86.2	384.7	12.3	M	1.3	2008-07-01
3762	23321	1	sassafras	R	-80.6	381	7.9	M	1.3	2008-07-01
3763	23322	1	sassafras	R	-80.5	380	4	M	1.3	2008-07-01
3764	23323	1	sassafras	R	-78.4	380.1	8.2	M	1.3	2008-07-01
3765	23324	1	sassafras	R	-77.4	380.2	9.3	M	1.3	2008-07-01
7201	23325	1	black cherry	R	-74.5	382.6	10.5	M	1.3	2008-07-01
3766	23326	1	black cherry	R	-72	380	6.9	M	1.3	2008-07-01
3769	23327	1	black cherry	R	-69.9	380.2	11.8	M	1.3	2008-07-01
3768	23328	1	black cherry	R	-69.3	383	8.7	M	1.3	2008-07-01
3770	23329	1	sassafras	R	-67.6	384.9	23.8	M	1.3	2008-07-01
3772	23330	1	black cherry	R	-65.5	380	5.5	M	1.3	2008-07-01
3771	23331	1	black cherry	R	-64.2	382.3	10.6	M	1.3	2008-07-01
3773	23332	1	sassafras	R	-61.4	380.9	20.2	M	1.3	2008-07-01
3851	23333	1	sassafras	R	-61.2	384.6	15.2	M	1.3	2008-07-01
3774	23334	1	black cherry	R	-59.3	381.3	6.1	M	1.3	2008-07-01
3775	23335	1	pignut hickory	R	-58	384.1	18.5	M	1.3	2008-07-01
3776	23336	1	black cherry	R	-56.4	383.6	7.8	M	1.3	2008-07-01
3777	23337	1	sassafras	R	-49.2	381.4	8.1	M	1.3	2008-07-01
3778	23338	1	sassafras	R	-46.5	382.1	11	M	1.3	2008-07-01
3779	23339	1	sassafras	R	-45.7	381.8	5.5	M	1.3	2008-07-01
3780	23340	1	sassafras	R	-43.8	381.8	12.7	M	1.3	2008-07-01
3781	23341	1	black cherry	R	-41.7	380.5	6	M	1.3	2008-07-01
3782	23342	1	black cherry	R	-40.8	383.6	5.5	M	1.3	2008-07-01
3786	23343	1	serviceberry	R	-40	380	3.6	M	1.3	2008-07-01
3787	23344	1	red maple	R	-39.9	380.5	18.2	M	1.3	2008-07-01
3783	23345	1	pignut hickory	R	-38.3	382.7	4.6	M	1.3	2008-07-01
3788	23346	1	red maple	R	-37.4	380.6	16.6	M	1.3	2008-07-01
3784	23347	1	red maple	R	-36.6	383.9	7.3	M	1.3	2008-07-01
3785	23348	1	black cherry	R	-36	381.9	9.9	AL;M	1.3	2008-07-01
3789	23349	1	black oak	R	-28.1	384.5	6.2	M	1.3	2008-07-01
3790	23350	1	white oak	R	-25.5	382.1	6	M	1.3	2008-07-01
3791	23351	1	white oak	R	-23.5	383.6	6.2	M	1.3	2008-07-01
3792	23352	1	white oak	R	-23.4	382.1	5.5	M	1.3	2008-07-01
3793	23353	1	red maple	R	-21.9	381.2	4.1	M	1.3	2008-07-01
3794	23354	1	red maple	R	-20.9	380.5	16.1	M	1.3	2008-07-01
3795	23355	1	black oak	R	-18.6	381.7	60	M	1.3	2008-07-01
3796	23356	1	red maple	R	-18.3	382.6	11.1	M	1.3	2008-07-01
3797	23357	1	white oak	R	-15	380.9	4.1	M	1.3	2008-07-01
3798	23358	1	serviceberry	R	-14.3	380.8	3.7	M	1.3	2008-07-01
3799	23359	1	black cherry	R	-14	381	37.8	M	1.3	2008-07-01
3800	23360	1	witch hazel	R	-12.6	382.2	3.8	M	1.3	2008-07-01
3501	23361	1	witch hazel	R	-12.3	382.9	4.5	M	1.3	2008-07-01
3503	23362	1	witch hazel	R	-11.9	381.9	5.5	M	1.3	2008-07-01
3502	23363	1	witch hazel	R	-11.8	383.9	4.7	M	1.3	2008-07-01
3504	23364	1	witch hazel	R	-10.7	380.2	4.5	M	1.3	2008-07-01
3505	23365	1	witch hazel	R	-9.6	380.1	4.5	M	1.3	2008-07-01
3645	23366	1	red maple	R	-9.5	381.2	12.7	M	1.3	2008-07-01
3646	23367	1	witch hazel	R	-9.4	380.8	3.9	M	1.3	2008-07-01
3873	23368	1	witch hazel	R	-8.8	382	3.7	M	1.3	2008-07-01
3644	23369	1	black cherry	R	-7.2	380.7	5.5	M	1.3	2008-07-01
3871	23370	1	witch hazel	R	-7.1	384.2	4.4	M	1.3	2008-07-01
3872	23371	1	witch hazel	R	-6.8	382.7	3.8	M	1.3	2008-07-01
3874	23372	1	witch hazel	R	-6.7	380	4.3	M	1.3	2008-07-01
3643	23373	1	witch hazel	R	-5.1	380.2	6.4	M	1.3	2008-07-01
3870	23374	1	black cherry	R	-3.1	383.9	3.7	M	1.3	2008-07-01
3869	23375	1	witch hazel	R	-2.8	384	3.3	M	1.3	2008-07-01
3868	23376	1	red maple	R	-2.3	382.5	6.8	M	1.3	2008-07-01
3642	23377	1	witch hazel	R	-1.9	384.6	3.5	M	1.3	2008-07-01
6347	23961	1	red maple	T	-157.2	105.6	4.9	M	1.3	2010-07-01
6345	23959	1	white oak	T	-158.8	105.4	48.4	M	1.3	2010-07-01
6389	23999	1	serviceberry	T	-152.4	102.7	4.6	M	1.3	2010-07-01
6359	23972	1	black cherry	T	-135.9	106.8	37.6	M	1.3	2010-07-01
6204	23931	1	red maple	T	-177.9	101	4.3	M	1.3	2010-07-01
6343	23957	1	red maple	T	-161.3	106.6	3.6	M	1.3	2010-07-01
6350	23964	1	red maple	T	-155.8	106.1	5.1	M	1.3	2010-07-01
6392	24002	1	pignut hickory	T	-159.7	103	24.4	M	1.3	2010-07-01
6388	23998	1	serviceberry	T	-150	102.4	3.2	M	1.3	2010-07-01
6344	23958	1	red maple	T	-166.3	107.4	4.5	M	1.3	2010-07-01
6207	23934	1	white oak	T	-183.1	101.7	25.9	M	1.3	2010-07-01
6385	23996	1	black/red oak hybrid	T	-142.8	100.2	4.5	M	1.3	2010-07-01
6393	24003	1	red maple	T	-161.8	104.9	3.7	M	1.3	2010-07-01
6390	24000	1	white oak	T	-152.9	102.6	19.1	M	1.3	2010-07-01
6361	23974	1	serviceberry	T	-128	107.1	3.8	M	1.3	2010-07-01
6360	23973	1	white oak	T	-130.4	107.1	4.5	M	1.3	2010-07-01
6353	23966	1	red maple	T	-154.1	108	5.2	M	1.3	2010-07-01
6203	23930	1	red maple	T	-178.4	102.2	3.5	M	1.3	2010-07-01
6358	23971	1	red maple	T	-145.3	106.4	4.1	M	1.3	2010-07-01
6386	23997	1	red maple	T	-144.3	103.6	4.1	M	1.3	2010-07-01
6357	23970	1	red maple	T	-144.2	109	5.8	M	1.3	2010-07-01
6375	23987	1	red maple	T	-117.1	104.4	3.5	M	1.3	2010-07-01
6205	23932	1	red maple	T	-179.3	103.9	4.5	M	1.3	2010-07-01
6355	23968	1	serviceberry	T	-149.4	107	7.1	M	1.3	2010-07-01
6202	23929	1	red maple	T	-178.4	104.1	4.1	M	1.3	2010-07-01
6341	23955	1	red maple	T	-161.3	108.2	3.4	M	1.3	2010-07-01
6340	23954	1	black/red oak hybrid	T	-161.5	110	55.4	M	1.3	2010-07-01
6369	23982	1	pignut hickory	T	-102.2	109.7	36.7	M	1.3	2010-07-01
6342	23956	1	red maple	T	-160.4	108.9	3.8	M	1.3	2010-07-01
6346	23960	1	black cherry	T	-158.7	105.9	13.5	M	1.3	2010-07-01
6377	23989	1	red maple	T	-122.9	104.1	4.5	M	1.3	2010-07-01
6348	23962	1	red maple	T	-156	108.9	9.2	M	1.3	2010-07-01
6356	23969	1	red maple	T	-149.2	109.3	7.3	M	1.3	2010-07-01
6383	23994	1	serviceberry	T	-138.1	101.9	5	M	1.3	2010-07-01
6354	23967	1	red maple	T	-150.3	105.2	5	M	1.3	2010-07-01
6363	23976	1	red maple	T	-124.9	106.2	3.6	M	1.3	2010-07-01
6349	23963	1	red maple	T	-156.1	107.1	5.2	M	1.3	2010-07-01
6338	23952	1	red maple	T	-163.9	107.6	7.3	M	1.3	2010-07-01
6212	23939	1	red maple	T	-191.3	101	6.3	M	1.3	2010-07-01
6201	23928	1	red maple	T	-176.5	104.5	4.2	M	1.3	2010-07-01
6326	23941	1	red maple	T	-195.3	106.6	3.4	M	1.3	2010-07-01
6400	24010	1	red maple	T	-176.6	101.8	3.3	M	1.3	2010-07-01
8634	24508	1	black cherry	T	-110.2	101.6	43.9	M	1.3	2010-07-01
6330	23945	1	red maple	T	-192.8	107.4	3.6	M	1.3	2010-07-01
6333	23947	1	red maple	T	-171.5	105.7	4.4	M	1.3	2010-07-01
6365	23978	1	white oak	T	-119.9	108.1	3.8	M	1.3	2010-07-01
6352	23965	1	red maple	T	-154.5	108.2	3.3	M	1.3	2010-07-01
6382	23993	1	white oak	T	-138	104.3	36.1	M	1.3	2010-07-01
5785	23832	1	pignut hickory	T	-187.3	108.5	37.9	M	1.3	2010-07-01
6337	23951	1	red maple	T	-164.2	106.9	6.4	M	1.3	2010-07-01
6384	23995	1	black/red oak hybrid	T	-141	104.4	3.2	M	1.3	2010-07-01
6373	23985	1	white oak	T	-110.8	102.9	11.2	M	1.3	2010-07-01
6391	24001	1	pignut hickory	T	-158.1	102.6	32.2	M	1.3	2010-07-01
6394	24004	1	red maple	T	-162.1	100.5	5.2	M	1.3	2010-07-01
6395	24005	1	red maple	T	-164.9	104.3	3.9	M	1.3	2010-07-01
6397	24007	1	white oak	T	-171.2	102.2	35	M	1.3	2010-07-01
6328	23943	1	red maple	T	-194.7	108	4.2	M	1.3	2010-07-01
6374	23986	1	red maple	T	-114.2	101.7	3.2	M	1.3	2010-07-01
6206	23933	1	red maple	T	-183.3	103.3	3.9	M	1.3	2010-07-01
6362	23975	1	red maple	T	-125.3	108.3	8.5	M	1.3	2010-07-01
6209	23936	1	white oak	T	-185.5	104.5	39.2	M	1.3	2010-07-01
6364	23977	1	red maple	T	-122	106.4	4.1	M	1.3	2010-07-01
6367	23980	1	red maple	T	-109.5	106.9	4.1	M	1.3	2010-07-01
6366	23979	1	white oak	T	-113.2	105.7	26.1	M	1.3	2010-07-01
6370	23983	1	red maple	T	-103.8	105.3	4.5	M	1.3	2010-07-01
6368	23981	1	red maple	T	-107.4	107.9	6.6	M	1.3	2010-07-01
6371	23984	1	autumn olive	T	-103.1	101.1	3.7	M	1.3	2010-07-01
6376	23988	1	red oak	T	-121.5	100.8	75.1	M	1.3	2010-07-01
6379	23991	1	red maple	T	-128.4	101.7	3.2	M	1.3	2010-07-01
6336	23950	1	red maple	T	-167.1	106.5	5.9	M	1.3	2010-07-01
6339	23953	1	red maple	T	-163.1	108	6.5	M	1.3	2010-07-01
6380	23992	1	witch hazel	T	-130.2	101.2	3.7	M	1.3	2010-07-01
6399	24009	1	black cherry	T	-174.3	102	10.2	M	1.3	2010-07-01
6329	23944	1	red maple	T	-193.3	108.9	3.5	M	1.3	2010-07-01
6398	24008	1	serviceberry	T	-173.6	104.5	4.3	M	1.3	2010-07-01
6327	23942	1	serviceberry	T	-195.1	108.5	4.5	M	1.3	2010-07-01
6332	23946	1	red oak	T	-172.2	105.5	43	M	1.3	2010-07-01
6208	23935	1	red maple	T	-185.3	102.7	4	M	1.3	2010-07-01
6210	23937	1	red maple	T	-187.5	100.8	3.9	M	1.3	2010-07-01
6211	23938	1	red maple	T	-189.5	100.7	3.7	M	1.3	2010-07-01
6213	23940	1	pignut hickory	T	-193.4	101.6	23.7	M	1.3	2010-07-01
6378	23990	1	serviceberry	T	-122.9	100.8	4.5	M	1.3	2010-07-01
16980	24515	1	shagbark hickory	T	-153.1	103.6	7.8	M	1.3	2010-07-01
6335	23949	1	red maple	T	-167.3	107	3.6	M	1.3	2010-07-01
8738	24513	1	red maple	T	-154.4	106.5	3.4	M	1.3	2010-07-01
6396	24006	1	black oak	T	-166.8	103.6	29.9	M	1.3	2010-07-01
6334	23948	1	red maple	T	-167.7	107.4	3.8	M	1.3	2010-07-01
8636	24509	1	white oak	T	-132.5	104	42.5	M	1.3	2010-07-01
7779	24202	1	black cherry	T	-199.5	199.5	7.1	M	1.3	2010-07-01
7798	24240	1	witch hazel	T	-143	197.6	5.6	M	1.3	2010-07-01
7784	24212	1	serviceberry	T	-180.5	195.4	3.9	M	1.3	2010-07-01
5761	23809	1	black cherry	T	-199.4	193.7	9.1	M	1.3	2010-07-01
5708	23757	1	witch hazel	T	-124.8	196.5	8.2	M	1.3	2010-07-01
5721	23770	1	black cherry	T	-114.9	191.4	22.4	M	1.3	2010-07-01
5706	23756	1	black cherry	T	-127.7	197.8	11.1	M	1.3	2010-07-01
5762	23810	1	white oak	T	-199.1	190.9	43.9	M	1.3	2010-07-01
5748	23797	1	black cherry	T	-150.3	193.2	9.4	M	1.3	2010-07-01
5705	23755	1	witch hazel	T	-129.2	195.7	3.2	M	1.3	2010-07-01
5760	23808	1	pignut hickory	T	-192.9	192.1	31.8	M	1.3	2010-07-01
7797	24238	1	witch hazel	T	-145.8	196.3	5.8	M	1.3	2010-07-01
5720	23769	1	black cherry	T	-109.4	190.9	7	M	1.3	2010-07-01
5747	23796	1	white oak	T	-150.6	192.2	69.4	M	1.3	2010-07-01
7783	24210	1	pignut hickory	T	-184.8	195.6	25.2	M	1.3	2010-07-01
5759	23807	1	serviceberry	T	-192.2	194.3	5.1	M	1.3	2010-07-01
5709	23758	1	witch hazel	T	-117.2	198.4	4.6	M	1.3	2010-07-01
7780	24204	1	black cherry	T	-199.1	197.4	6.8	M	1.3	2010-07-01
5716	23765	1	american elm	T	-100.6	191.9	6.8	M	1.3	2010-07-01
7782	24208	1	black cherry	T	-189.2	198	9.4	M	1.3	2010-07-01
5704	23754	1	pignut hickory	T	-131.6	195.3	12.7	M	1.3	2010-07-01
5717	23766	1	black cherry	T	-102.6	192.3	7	M	1.3	2010-07-01
5746	23795	1	witch hazel	T	-147.8	194.9	3.5	M	1.3	2010-07-01
7781	24206	1	black cherry	T	-196.4	197.2	8.9	M	1.3	2010-07-01
7796	24236	1	witch hazel	T	-149.8	197.6	5.3	M	1.3	2010-07-01
5745	23794	1	witch hazel	T	-148.3	190.4	5.2	M	1.3	2010-07-01
5719	23768	1	serviceberry	T	-107.2	194.9	4.1	M	1.3	2010-07-01
5758	23806	1	american elm	T	-182.8	190.5	22.9	M	1.3	2010-07-01
5756	23804	1	flowering dogwood	T	-174.8	193.7	5.9	M	1.3	2010-07-01
7405	24159	1	white oak	T	-127.3	195.7	62.7	M	1.3	2010-07-01
5751	23799	1	witch hazel	T	-159.3	194.3	6.6	M	1.3	2010-07-01
5710	23759	1	red maple	T	-119.7	195.5	9	M	1.3	2010-07-01
5712	23761	1	pignut hickory	T	-113.2	198.8	22	M	1.3	2010-07-01
5714	23763	1	pignut hickory	T	-104.8	196.6	36.6	M	1.3	2010-07-01
5718	23767	1	black cherry	T	-104.2	194.4	12.2	M	1.3	2010-07-01
7785	24214	1	white oak	T	-178.9	197.5	38.3	M	1.3	2010-07-01
7799	24242	1	witch hazel	T	-140.3	196.9	5.8	M	1.3	2010-07-01
5715	23764	1	red maple	T	-102.7	194.5	26.7	M	1.3	2010-07-01
5702	23752	1	black cherry	T	-133.1	197.3	40.8	M	1.3	2010-07-01
5755	23803	1	witch hazel	T	-174	192.2	4.9	M	1.3	2010-07-01
5757	23805	1	serviceberry	T	-178.2	195	4.6	M	1.3	2010-07-01
5744	23793	1	witch hazel	T	-146.5	190.7	3.6	M	1.3	2010-07-01
5742	23791	1	witch hazel	T	-145.9	194	5.8	M	1.3	2010-07-01
5749	23798	1	red maple	T	-154.3	192.9	13.4	M	1.3	2010-07-01
5722	23771	1	black cherry	T	-114.2	192.4	3.8	M	1.3	2010-07-01
7786	24216	1	american elm	T	-171.7	196.9	7	M	1.3	2010-07-01
7800	24244	1	witch hazel	T	-141.1	197.5	6.8	M	1.3	2010-07-01
5739	23788	1	witch hazel	T	-144.3	194.4	4.5	M	1.3	2010-07-01
5740	23789	1	witch hazel	T	-143.2	192.3	6.5	M	1.3	2010-07-01
5743	23792	1	witch hazel	T	-144.7	194.6	4.7	M	1.3	2010-07-01
7791	24226	1	witch hazel	T	-158.6	197.7	4.2	M	1.3	2010-07-01
5713	23762	1	black/red oak hybrid	T	-107.3	198	32.1	M	1.3	2010-07-01
5703	23753	1	witch hazel	T	-130.8	197.3	6.3	M	1.3	2010-07-01
7713	24163	1	black/red oak hybrid	T	-199.3	197.1	26.2	M	1.3	2010-07-01
5725	23774	1	black cherry	T	-119.6	193.8	5.2	M	1.3	2010-07-01
5711	23760	1	witch hazel	T	-118.9	196.5	5.9	M	1.3	2010-07-01
5754	23802	1	american elm	T	-169.9	194.4	4.8	M	1.3	2010-07-01
5741	23790	1	witch hazel	T	-145.3	191.2	4.9	M	1.3	2010-07-01
7793	24230	1	witch hazel	T	-155.7	195.6	4.5	M	1.3	2010-07-01
5738	23787	1	witch hazel	T	-144	194.4	5	M	1.3	2010-07-01
5726	23775	1	black cherry	T	-120.3	194	7.3	M	1.3	2010-07-01
7794	24232	1	witch hazel	T	-152.4	198.2	3.3	M	1.3	2010-07-01
5723	23772	1	black cherry	T	-115.4	192.9	6.9	M	1.3	2010-07-01
7787	24218	1	witch hazel	T	-166.8	195.7	3.7	M	1.3	2010-07-01
5736	23785	1	sassafras	T	-140.1	190.1	8.4	M	1.3	2010-07-01
5729	23778	1	witch hazel	T	-124	193.2	7	M	1.3	2010-07-01
5735	23784	1	sassafras	T	-136.5	192	11.8	M	1.3	2010-07-01
5752	23800	1	witch hazel	T	-164	190.4	5	M	1.3	2010-07-01
5753	23801	1	black cherry	T	-168.6	193.9	6.6	M	1.3	2010-07-01
7792	24228	1	witch hazel	T	-156.9	198.4	3.9	M	1.3	2010-07-01
8631	24506	1	pignut hickory	T	-157.5	191.9	52.2	M	1.3	2010-07-01
7788	24220	1	witch hazel	T	-166.5	195.3	4	M	1.3	2010-07-01
5724	23773	1	witch hazel	T	-117.7	190.8	4.9	M	1.3	2010-07-01
5701	23751	1	witch hazel	T	-136	196.7	5.4	M	1.3	2010-07-01
5728	23777	1	witch hazel	T	-123.8	190.7	5.3	M	1.3	2010-07-01
7789	24222	1	pignut hickory	T	-165.6	195.9	22.8	M	1.3	2010-07-01
5734	23783	1	witch hazel	T	-132.8	194.7	7	M	1.3	2010-07-01
5737	23786	1	witch hazel	T	-136.1	190.3	3.7	M	1.3	2010-07-01
5730	23779	1	witch hazel	T	-125	194.8	4	M	1.3	2010-07-01
7790	24224	1	black/red oak hybrid	T	-164.7	198.9	4.6	M	1.3	2010-07-01
5727	23776	1	witch hazel	T	-122.4	191.2	3.5	M	1.3	2010-07-01
7795	24234	1	witch hazel	T	-152	197.2	4.8	M	1.3	2010-07-01
5732	23781	1	witch hazel	T	-130.9	191.6	6.8	M	1.3	2010-07-01
5731	23780	1	witch hazel	T	-128.1	190.7	3.9	M	1.3	2010-07-01
5733	23782	1	witch hazel	T	-132.2	190.3	3.6	M	1.3	2010-07-01
6899	24121	1	black oak	T	-175.9	111	38.8	M	1.3	2010-07-01
6875	24097	1	serviceberry	T	-144	110.2	6.8	M	1.3	2010-07-01
6872	24094	1	pignut hickory	T	-138.5	114.4	11.4	M	1.3	2010-07-01
6874	24096	1	white oak	T	-141.7	110.1	38.8	M	1.3	2010-07-01
6897	24119	1	red maple	T	-174.9	111.3	4.1	M	1.3	2010-07-01
6959	24123	1	red maple	T	-102.5	117.4	4.4	M	1.3	2010-07-01
6703	24013	1	red maple	T	-182.1	114.1	4.1	M	1.3	2010-07-01
6817	24040	1	white oak	T	-182.2	117.2	45.5	M	1.3	2010-07-01
6873	24095	1	white oak	T	-142.6	114.7	62.1	M	1.3	2010-07-01
6819	24042	1	serviceberry	T	-180	117.1	3.9	M	1.3	2010-07-01
6888	24110	1	white oak	T	-166.1	112.2	17.7	M	1.3	2010-07-01
6816	24039	1	red maple	T	-185	119.2	3.2	M	1.3	2010-07-01
6871	24093	1	serviceberry	T	-133.4	111.8	4.2	M	1.3	2010-07-01
6884	24106	1	red maple	T	-159.4	114.6	5.8	M	1.3	2010-07-01
6886	24108	1	black cherry	T	-163.4	113.7	11.8	M	1.3	2010-07-01
6869	24091	1	serviceberry	T	-120.1	110.6	3.7	M	1.3	2010-07-01
6900	24122	1	pignut hickory	T	-179.1	114	12.6	M	1.3	2010-07-01
6877	24099	1	red maple	T	-148.9	111	7.2	M	1.3	2010-07-01
6893	24115	1	red maple	T	-172.5	110.5	3.2	M	1.3	2010-07-01
6895	24117	1	black cherry	T	-173.9	113.6	7.5	M	1.3	2010-07-01
6882	24104	1	red maple	T	-154.2	110.6	6.5	M	1.3	2010-07-01
6815	24038	1	red maple	T	-184.5	117.9	4	M	1.3	2010-07-01
6896	24118	1	red maple	T	-174.3	111.7	3.5	M	1.3	2010-07-01
6828	24051	1	black oak	T	-169.6	115.5	29.8	M	1.3	2010-07-01
6898	24120	1	red maple	T	-175.1	112.4	5.4	M	1.3	2010-07-01
6831	24054	1	red maple	T	-167.1	116.1	3.2	M	1.3	2010-07-01
6706	24015	1	red maple	T	-186.9	111.5	7.3	M	1.3	2010-07-01
6890	24112	1	red maple	T	-170	112.9	5	M	1.3	2010-07-01
6892	24114	1	pignut hickory	T	-170.1	110.2	14.7	M	1.3	2010-07-01
6879	24101	1	red maple	T	-150.6	111.3	3.4	M	1.3	2010-07-01
6813	24036	1	red maple	T	-185.6	117.4	5.1	M	1.3	2010-07-01
6894	24116	1	red maple	T	-174.5	113.1	3.8	M	1.3	2010-07-01
6868	24090	1	white oak	T	-117.8	113	53.8	M	1.3	2010-07-01
6701	24011	1	black cherry	T	-181.4	112.4	6	M	1.3	2010-07-01
